Id,Frame,Time,Probability,FaceX0,FaceY0,FaceWidth,FaceHeight,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,AU1 Inner Brow Raise,AU2 Outer Brow Raise,AU4 Brow Lowerer,AU5 Upper Lid Raise,AU6 Cheek Raise,AU7 Lids Tight,AU9 Nose Wrinkle,AU10 Upper Lip Raiser,AU11 Nasolabial Furrow Deepener,AU12 Lip Corner Puller,AU14 Dimpler,AU15 Lip Corner Depressor,AU16 Lower Lip Depress,AU17 Chin Raiser,AU18 Lip Pucker,AU19 Tongue Show,AU20 Lip Stretch,AU22 Lip Funneler,AU23 Lip Tightener,AU24 Lip Presser,AU25 Lips Part,AU26 Jaw Drop,AU27 Mouth Stretch,AU28 Lips Suck,AU32 Bite,AU34 Puff,AU37 Lip Wipe,AU38 Nostril Dilate,AU43 Eye Closure,AU53 Head Up,AU54 Head Down,Hand over Mouth,Hand over Eyes,Hand over Forehead,Hand over Face,Hand touching Face / Head,Beaming,Biting lip,Cheering,Cringe,Cry,Eyes closed,Face in hands,Frown,Gasp,Glare,Glaring,Grimace,Grin,Jaw drop,Laugh,Licking lip,Pout,Scowl,Smile,Smirk,Snarl,Squint,Sulking,Tongue out,Wide-eyed,Wince,Wrinkled nose
face_0,100,3.3333333333333335,0.9998816251754761,293.0113830566406,200.11244201660156,222.39340209960938,325.95115661621094,0.08831803500652313,0.04566599428653717,0.058754004538059235,0.10367100685834885,0.06459223479032516,0.16990074515342712,0.28390946984291077,0.21529032289981842,0.3129813075065613,0.29496148228645325,0.4638182818889618,0.19814488291740417,0.6606440544128418,0.12465167790651321,0.0623331256210804,0.061799805611371994,0.11267015337944031,0.23886746168136597,0.08301624655723572,0.18909990787506104,0.4163563847541809,0.029496576637029648,0.0984586849808693,0.07310844212770462,0.15868306159973145,0.04443797841668129,0.07301265001296997,0.19026699662208557,0.07032537460327148,0.13392838835716248,0.3244878053665161,0.043642308562994,0.04288452863693237,0.046111226081848145,0.07470973581075668,0.033466681838035583,0.24968621134757996,0.05369267612695694,0.028853602707386017,0.13224352896213531,0.060274362564086914,0.05920954793691635,0.05305212736129761,0.2550695538520813,0.22736527025699615,0.05576785281300545,0.21129757165908813,0.021297968924045563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,110,3.6666666666666665,0.9999352693557739,299.25799560546875,202.65704345703125,225.48870849609375,320.16937255859375,0.09127501398324966,0.04893109202384949,0.06134253740310669,0.10059962421655655,0.07082518935203552,0.16537827253341675,0.2583136260509491,0.20422381162643433,0.30736950039863586,0.29033163189888,0.4488734006881714,0.20893067121505737,0.6336312890052795,0.13553790748119354,0.06444820016622543,0.06629472225904465,0.12022224068641663,0.2516220510005951,0.08625303208827972,0.19218087196350098,0.40990710258483887,0.030710581690073013,0.09487833827733994,0.07588300108909607,0.15814794600009918,0.04609148949384689,0.06922277808189392,0.16916215419769287,0.07102971524000168,0.11088850349187851,0.3112369477748871,0.04327944666147232,0.04558829590678215,0.050139665603637695,0.08568061888217926,0.03805426135659218,0.24829991161823273,0.059069328010082245,0.03144213557243347,0.14256280660629272,0.06564365327358246,0.06742113083600998,0.05470702052116394,0.20513924956321716,0.17570257186889648,0.054008062928915024,0.223099946975708,0.02405993826687336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,120,4.0,0.9999892711639404,287.6964416503906,219.02597045898438,238.06668090820312,324.5836486816406,0.10709638893604279,0.0528620183467865,0.06717950105667114,0.10077952593564987,0.06126104295253754,0.15391559898853302,0.2986394464969635,0.1995425820350647,0.28567206859588623,0.3211342394351959,0.5101509690284729,0.22354385256767273,0.5696839094161987,0.12308967113494873,0.06565916538238525,0.06570135802030563,0.12980017066001892,0.2210254818201065,0.06425249576568604,0.1604173332452774,0.3960702121257782,0.02770540863275528,0.09093698859214783,0.062244925647974014,0.18021124601364136,0.048383377492427826,0.0700228214263916,0.16947828233242035,0.06930947303771973,0.10703615099191666,0.3593571186065674,0.04002043604850769,0.04573122039437294,0.05096960440278053,0.057293105870485306,0.038618698716163635,0.2689954936504364,0.056069716811180115,0.031270287930965424,0.11752884835004807,0.05938505381345749,0.05423559620976448,0.04942622408270836,0.20266057550907135,0.21755756437778473,0.05397772789001465,0.1791754513978958,0.02234061434864998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,130,4.333333333333333,0.9999500513076782,296.8301696777344,202.40298461914062,218.30850219726562,324.5616149902344,0.10825933516025543,0.056940238922834396,0.06752428412437439,0.11030352115631104,0.06766297668218613,0.16165094077587128,0.30413249135017395,0.2000795304775238,0.2847280502319336,0.28454744815826416,0.4671185612678528,0.22583375871181488,0.6071144342422485,0.12763462960720062,0.06532754004001617,0.07371663302183151,0.12860792875289917,0.22844520211219788,0.07277555018663406,0.1760225147008896,0.40874388813972473,0.032247144728899,0.09100310504436493,0.06768805533647537,0.17429307103157043,0.04933159798383713,0.07854028046131134,0.18211479485034943,0.06821481138467789,0.11759716272354126,0.3509984016418457,0.04695702716708183,0.05092909187078476,0.05233073607087135,0.07178438454866409,0.03997019678354263,0.2609482705593109,0.05471615493297577,0.03456364944577217,0.12692344188690186,0.06605648249387741,0.0680755153298378,0.051188137382268906,0.21071253716945648,0.20521751046180725,0.05309661850333214,0.1879531443119049,0.02567153237760067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,140,4.666666666666667,0.9999675750732422,322.4395446777344,201.76394653320312,232.79104614257812,335.0506896972656,0.09600468724966049,0.04692835360765457,0.062376465648412704,0.10389649868011475,0.05401923507452011,0.15028606355190277,0.3223119378089905,0.2029043436050415,0.3092499375343323,0.30122342705726624,0.4781492054462433,0.20643889904022217,0.6666130423545837,0.11634743213653564,0.06168361380696297,0.05939752608537674,0.11042705178260803,0.21295198798179626,0.06579027324914932,0.16050267219543457,0.4203586280345917,0.028910864144563675,0.08852118253707886,0.05845259502530098,0.1709056794643402,0.04300668463110924,0.0743955597281456,0.16179342567920685,0.05996387451887131,0.11894892901182175,0.34679239988327026,0.040736034512519836,0.0412808433175087,0.04430045932531357,0.05411464348435402,0.03339746594429016,0.27174073457717896,0.05895916000008583,0.02810525894165039,0.09687846153974533,0.05922730267047882,0.05653698742389679,0.04437900334596634,0.24774505198001862,0.2604500949382782,0.05180302634835243,0.20179158449172974,0.02089243195950985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,150,5.0,0.9999493360519409,362.4472961425781,221.94964599609375,232.82571411132812,323.629638671875,0.09628265351057053,0.04846453294157982,0.06584466248750687,0.11072013527154922,0.05991499125957489,0.1493930071592331,0.2860436737537384,0.22853758931159973,0.36405009031295776,0.33890435099601746,0.4885311722755432,0.20237299799919128,0.6207645535469055,0.13436859846115112,0.06947007030248642,0.07204513251781464,0.12075076997280121,0.22222669422626495,0.07631441950798035,0.1565820723772049,0.4020945429801941,0.03111804835498333,0.08896089345216751,0.05982718989253044,0.17380055785179138,0.0459744818508625,0.07530970871448517,0.15372712910175323,0.059957947582006454,0.1087423637509346,0.35081857442855835,0.04404817894101143,0.04425596818327904,0.04578866437077522,0.056275997310876846,0.037420209497213364,0.24946986138820648,0.0613136813044548,0.03189100697636604,0.10314102470874786,0.06914781779050827,0.0741354450583458,0.0460885688662529,0.2203284353017807,0.21654470264911652,0.052119553089141846,0.21723422408103943,0.023170728236436844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,160,5.333333333333333,0.9998747110366821,337.079833984375,218.8792724609375,230.07781982421875,319.22454833984375,0.09353367984294891,0.047609567642211914,0.055211909115314484,0.13340610265731812,0.09648554772138596,0.16936874389648438,0.3499482274055481,0.2292536050081253,0.239211305975914,0.21918468177318573,0.33634573221206665,0.14390672743320465,0.5436903238296509,0.13561499118804932,0.06125627085566521,0.06287134438753128,0.11522315442562103,0.22055858373641968,0.09981990605592728,0.18717250227928162,0.3382280468940735,0.04141155630350113,0.0997677594423294,0.06861037015914917,0.13955916464328766,0.04505455493927002,0.11078207194805145,0.2418878823518753,0.06011214479804039,0.2012372612953186,0.29069873690605164,0.05894757807254791,0.04454357177019119,0.04184688627719879,0.07680720090866089,0.04212409630417824,0.24225039780139923,0.05252061411738396,0.026148883625864983,0.10227370262145996,0.06901862472295761,0.05648641660809517,0.04686973989009857,0.3317217230796814,0.29697003960609436,0.04609913378953934,0.16248753666877747,0.03433682397007942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,170,5.666666666666667,0.9997370839118958,340.6609191894531,226.61239624023438,232.79141235351562,324.3587341308594,0.08929624408483505,0.05463461950421333,0.05484550818800926,0.15747418999671936,0.08174525201320648,0.18845069408416748,0.25573962926864624,0.2642503082752228,0.24536560475826263,0.23181115090847015,0.3102622628211975,0.13821744918823242,0.571690559387207,0.13911041617393494,0.07376377284526825,0.06462079286575317,0.09446898102760315,0.23954413831233978,0.12916690111160278,0.2244868129491806,0.3436186909675598,0.04612740874290466,0.1164352223277092,0.08904910087585449,0.1250901222229004,0.04278647154569626,0.11516902595758438,0.2596827447414398,0.07149823755025864,0.19173765182495117,0.2896658480167389,0.08387386798858643,0.05991209298372269,0.046589333564043045,0.11655492335557938,0.04062943905591965,0.20946842432022095,0.05605195090174675,0.032749321311712265,0.15321996808052063,0.0857655480504036,0.07090246677398682,0.058745335787534714,0.27948197722435,0.20607759058475494,0.05689634010195732,0.17630967497825623,0.03171190991997719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,180,6.0,0.9998573064804077,350.31048583984375,225.77830505371094,235.2744140625,334.89515686035156,0.061239421367645264,0.03975492715835571,0.041373852640390396,0.12840807437896729,0.11824800074100494,0.1900169402360916,0.20447978377342224,0.2585270404815674,0.23801006376743317,0.15363526344299316,0.21600550413131714,0.10194972902536392,0.5185315012931824,0.16390594840049744,0.05396270751953125,0.07117048650979996,0.08776217699050903,0.2669050693511963,0.2034134417772293,0.26917949318885803,0.29424670338630676,0.04788384586572647,0.11978845298290253,0.11067122966051102,0.09428586065769196,0.04001285135746002,0.09973692893981934,0.27121347188949585,0.07139302790164948,0.2161082774400711,0.1998799443244934,0.06220404431223869,0.045700374990701675,0.040734075009822845,0.19209150969982147,0.037063438445329666,0.17001423239707947,0.04622505605220795,0.028066933155059814,0.19532649219036102,0.07629555463790894,0.08725588023662567,0.0650894045829773,0.2666490972042084,0.14085619151592255,0.04758555814623833,0.19394077360630035,0.03481025621294975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,190,6.333333333333333,0.9998117089271545,349.50537109375,231.11073303222656,231.85369873046875,329.3815155029297,0.11942330747842789,0.0913090631365776,0.07491520047187805,0.3315705955028534,0.047755204141139984,0.11438490450382233,0.17292532324790955,0.26915568113327026,0.2646765112876892,0.2162475287914276,0.2763252258300781,0.12691450119018555,0.3645155131816864,0.11808957904577255,0.10297470539808273,0.17128655314445496,0.09675000607967377,0.14699043333530426,0.08616449683904648,0.12652739882469177,0.22956547141075134,0.09088447690010071,0.08930310606956482,0.05166509002447128,0.13587595522403717,0.04214892163872719,0.21695758402347565,0.116734080016613,0.04531659930944443,0.07799436151981354,0.4175184369087219,0.1768864244222641,0.12527093291282654,0.046621937304735184,0.07176051288843155,0.05412682890892029,0.15234073996543884,0.06061895191669464,0.07988020032644272,0.08829540014266968,0.18001005053520203,0.2899574041366577,0.044651538133621216,0.10575535893440247,0.1142701581120491,0.04654080420732498,0.14185500144958496,0.050923749804496765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,200,6.666666666666667,0.9998742341995239,347.41571044921875,219.35842895507812,225.75091552734375,325.2981872558594,0.12263654917478561,0.14826656877994537,0.06937387585639954,0.530239999294281,0.03976231440901756,0.09719058871269226,0.0925920307636261,0.18682146072387695,0.1322820484638214,0.28528714179992676,0.1444074660539627,0.06757895648479462,0.16105298697948456,0.08044327795505524,0.26098179817199707,0.052745770663022995,0.053933415561914444,0.12781056761741638,0.06835530698299408,0.15021610260009766,0.09832892566919327,0.225100576877594,0.09494577348232269,0.07218706607818604,0.1091509759426117,0.025039952248334885,0.34300437569618225,0.08956247568130493,0.04754705727100372,0.05198974162340164,0.2702677547931671,0.5664738416671753,0.3181593418121338,0.07389935851097107,0.17851194739341736,0.09710583835840225,0.12292718887329102,0.20185202360153198,0.08540064841508865,0.13168549537658691,0.4398858845233917,0.12520526349544525,0.050625767558813095,0.046117231249809265,0.057603105902671814,0.05490236356854439,0.166331946849823,0.09422551840543747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,210,7.0,1.0,336.4896240234375,218.36036682128906,233.3580322265625,317.9856414794922,0.17042452096939087,0.121273934841156,0.07598213106393814,0.5704863667488098,0.05100270360708237,0.08955240994691849,0.380325049161911,0.1888182908296585,0.13229870796203613,0.1490137130022049,0.1741509884595871,0.07985645532608032,0.21347196400165558,0.06731502711772919,0.12755045294761658,0.08822665363550186,0.08379687368869781,0.08563664555549622,0.043345823884010315,0.092392198741436,0.1325942575931549,0.20818600058555603,0.07063574343919754,0.037070367485284805,0.13493962585926056,0.03510555624961853,0.5620946884155273,0.1533384472131729,0.02825622260570526,0.14971616864204407,0.41485998034477234,0.40640148520469666,0.1610998958349228,0.046264685690402985,0.0508013516664505,0.08842454105615616,0.1809055358171463,0.08264759182929993,0.05311227962374687,0.042648427188396454,0.23154915869235992,0.10584290325641632,0.026293184608221054,0.18213221430778503,0.3911459147930145,0.04209506884217262,0.08615076541900635,0.12224259972572327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
