Id,Frame,Time,Probability,FaceX0,FaceY0,FaceWidth,FaceHeight,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,AU1 Inner Brow Raise,AU2 Outer Brow Raise,AU4 Brow Lowerer,AU5 Upper Lid Raise,AU6 Cheek Raise,AU7 Lids Tight,AU9 Nose Wrinkle,AU10 Upper Lip Raiser,AU11 Nasolabial Furrow Deepener,AU12 Lip Corner Puller,AU14 Dimpler,AU15 Lip Corner Depressor,AU16 Lower Lip Depress,AU17 Chin Raiser,AU18 Lip Pucker,AU19 Tongue Show,AU20 Lip Stretch,AU22 Lip Funneler,AU23 Lip Tightener,AU24 Lip Presser,AU25 Lips Part,AU26 Jaw Drop,AU27 Mouth Stretch,AU28 Lips Suck,AU32 Bite,AU34 Puff,AU37 Lip Wipe,AU38 Nostril Dilate,AU43 Eye Closure,AU53 Head Up,AU54 Head Down,Hand over Mouth,Hand over Eyes,Hand over Forehead,Hand over Face,Hand touching Face / Head,Beaming,Biting lip,Cheering,Cringe,Cry,Eyes closed,Face in hands,Frown,Gasp,Glare,Glaring,Grimace,Grin,Jaw drop,Laugh,Licking lip,Pout,Scowl,Smile,Smirk,Snarl,Squint,Sulking,Tongue out,Wide-eyed,Wince,Wrinkled nose
face_0,0,0.0,0.9999998807907104,591.0960693359375,755.864013671875,349.243896484375,451.4786376953125,0.2013869434595108,0.17675179243087769,0.11886254698038101,0.3865179121494293,0.03961843624711037,0.08234855532646179,0.08191607892513275,0.26417627930641174,0.4064314067363739,0.6758695244789124,0.44114255905151367,0.19107277691364288,0.22875651717185974,0.18400418758392334,0.32275259494781494,0.0762460008263588,0.12301979959011078,0.19137001037597656,0.05571036785840988,0.0835929811000824,0.2361730933189392,0.05126722529530525,0.08397459983825684,0.046128563582897186,0.14168579876422882,0.05445880442857742,0.14787043631076813,0.04326988011598587,0.047208063304424286,0.019715441390872,0.5301119089126587,0.29040318727493286,0.2415909767150879,0.08767567574977875,0.041107285767793655,0.13963137567043304,0.1365622580051422,0.10649938136339188,0.08817397803068161,0.09661516547203064,0.3097127676010132,0.08963887393474579,0.04954937472939491,0.029845237731933594,0.040603410452604294,0.0906745046377182,0.16229377686977386,0.056956592947244644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,10,0.3333333333333333,0.9999995231628418,572.5980224609375,748.3580322265625,343.3017578125,444.906005859375,0.24374127388000488,0.23668625950813293,0.12682843208312988,0.5673828125,0.021467765793204308,0.052838608622550964,0.07578181475400925,0.23252397775650024,0.24804916977882385,0.6507694721221924,0.30129069089889526,0.12670722603797913,0.1385706216096878,0.13335980474948883,0.4394018054008484,0.053715627640485764,0.08419255912303925,0.11386068165302277,0.03508215770125389,0.05347368121147156,0.13902203738689423,0.0739634782075882,0.07025469094514847,0.03256884962320328,0.12559401988983154,0.04195895045995712,0.22714199125766754,0.0281473770737648,0.029741499572992325,0.013468124903738499,0.5397045612335205,0.5181625485420227,0.352723628282547,0.09471151232719421,0.028895318508148193,0.1799003630876541,0.11678560823202133,0.1438998281955719,0.09312136471271515,0.056345727294683456,0.44322648644447327,0.06682659685611725,0.03441072255373001,0.019886400550603867,0.034583017230033875,0.09786078333854675,0.11729004979133606,0.07618795335292816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,20,0.6666666666666666,0.9999996423721313,544.8483276367188,727.3351440429688,337.06939697265625,453.46478271484375,0.1431494802236557,0.14338864386081696,0.06262320280075073,0.7798101305961609,0.07319099456071854,0.06573694944381714,0.11967302113771439,0.1466686725616455,0.0719200149178505,0.1495453417301178,0.09842299669981003,0.03887581452727318,0.10192152112722397,0.07074318081140518,0.21392346918582916,0.03635818138718605,0.07201553881168365,0.06946390122175217,0.04465822875499725,0.0843043178319931,0.06122056394815445,0.29245173931121826,0.053813010454177856,0.03785201162099838,0.08092418313026428,0.02506839856505394,0.6806398034095764,0.069602370262146,0.021478034555912018,0.05728956311941147,0.30815303325653076,0.8174620866775513,0.27772530913352966,0.05151458457112312,0.0783243179321289,0.16267113387584686,0.10191589593887329,0.11665879935026169,0.046064168214797974,0.04266072437167168,0.3701336979866028,0.04946541041135788,0.021446293219923973,0.05245572328567505,0.09439274668693542,0.043443091213703156,0.06400293111801147,0.21157018840312958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,30,1.0,0.9999982118606567,501.58648681640625,717.430908203125,332.500244140625,439.3970947265625,0.132786363363266,0.11925357580184937,0.06815343350172043,0.41848811507225037,0.0883941724896431,0.1186627745628357,0.12779881060123444,0.24909324944019318,0.15997879207134247,0.2390097975730896,0.19880543649196625,0.08670680969953537,0.3257948160171509,0.15476955473423004,0.1790287345647812,0.04649239778518677,0.07753264904022217,0.16431176662445068,0.14901182055473328,0.16082602739334106,0.1931619495153427,0.10662343353033066,0.09470546245574951,0.07212148606777191,0.09780197590589523,0.04119996353983879,0.27185767889022827,0.12077470123767853,0.04535654932260513,0.08301874250173569,0.3283378779888153,0.4068356454372406,0.19222886860370636,0.057470835745334625,0.12801377475261688,0.0979471281170845,0.1338709443807602,0.09688752889633179,0.05109589174389839,0.11204852908849716,0.23495222628116608,0.06578022986650467,0.04645718261599541,0.09005270898342133,0.09001592546701431,0.060317181050777435,0.11214588582515717,0.08105012774467468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,40,1.3333333333333333,0.9999998807907104,476.985107421875,747.0208129882812,325.16717529296875,429.73956298828125,0.18316856026649475,0.14706464111804962,0.09528268128633499,0.38634902238845825,0.05856664106249809,0.10581576079130173,0.17885909974575043,0.23559296131134033,0.2476041167974472,0.3766607940196991,0.34116265177726746,0.14995595812797546,0.3510668873786926,0.14443808794021606,0.20080125331878662,0.06368164718151093,0.10321543365716934,0.16986754536628723,0.08139249682426453,0.12234561890363693,0.24955368041992188,0.08442831039428711,0.09041252732276917,0.056359246373176575,0.14675307273864746,0.048843421041965485,0.23264144361019135,0.09327173978090286,0.047652874141931534,0.05986804887652397,0.46286407113075256,0.31119608879089355,0.1986878365278244,0.06774383038282394,0.0685461238026619,0.10097961127758026,0.1821514368057251,0.11501698940992355,0.06689396500587463,0.09290876984596252,0.2332107424736023,0.08153092116117477,0.046238116919994354,0.08967100828886032,0.13226577639579773,0.06811019778251648,0.14549560844898224,0.067295141518116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,50,1.6666666666666667,0.9999998807907104,522.9000854492188,750.5034790039062,319.00897216796875,420.90399169921875,0.15721358358860016,0.16292575001716614,0.06933878362178802,0.6626510620117188,0.08076078444719315,0.08340185880661011,0.09146125614643097,0.19313502311706543,0.07581041753292084,0.18449601531028748,0.12289135903120041,0.052922751754522324,0.14547333121299744,0.10471668094396591,0.23308420181274414,0.03739961236715317,0.07628600299358368,0.09180398285388947,0.07348182052373886,0.1031629741191864,0.09111601859331131,0.18838351964950562,0.07346244156360626,0.046046845614910126,0.08156432956457138,0.031443044543266296,0.49156761169433594,0.0727633684873581,0.029425423592329025,0.04918873310089111,0.3276630938053131,0.731037974357605,0.3092283308506012,0.05830075964331627,0.09043963253498077,0.15871821343898773,0.1036890298128128,0.10928185284137726,0.0580887533724308,0.054761484265327454,0.3487551212310791,0.052253078669309616,0.030370492488145828,0.044366754591464996,0.05761406198143959,0.05062634125351906,0.060304537415504456,0.15570303797721863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,60,2.0,1.0,614.4356079101562,794.8169555664062,320.0494384765625,416.16278076171875,0.160897359251976,0.11082924902439117,0.08527150750160217,0.28432655334472656,0.05730487406253815,0.1177278533577919,0.2670404016971588,0.22095279395580292,0.24765965342521667,0.305720716714859,0.3326483964920044,0.14979659020900726,0.4171166718006134,0.12502384185791016,0.13746392726898193,0.07011449337005615,0.09960870444774628,0.16839876770973206,0.0742698684334755,0.13376522064208984,0.26030251383781433,0.07721778750419617,0.08355621993541718,0.0540132075548172,0.15753906965255737,0.044983357191085815,0.19715382158756256,0.13041092455387115,0.04560098424553871,0.09069336950778961,0.4085642397403717,0.20319530367851257,0.128026083111763,0.059681981801986694,0.06704715639352798,0.07481255382299423,0.21082636713981628,0.10038489103317261,0.05360053852200508,0.0878118947148323,0.17131823301315308,0.08914140611886978,0.040772758424282074,0.14158712327480316,0.18116052448749542,0.05553150549530983,0.15989264845848083,0.05707382783293724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,70,2.3333333333333335,0.9999995231628418,605.6842041015625,792.9131469726562,341.841064453125,437.03070068359375,0.1331673264503479,0.07971533387899399,0.08258257806301117,0.17061187326908112,0.04557515308260918,0.13095887005329132,0.2783813178539276,0.226796492934227,0.3433992564678192,0.37931349873542786,0.45152947306632996,0.1998155266046524,0.5122668743133545,0.12774372100830078,0.10488816350698471,0.08163533359766006,0.1075393334031105,0.1931656152009964,0.06518387794494629,0.13664960861206055,0.3351094126701355,0.04591791331768036,0.08508852124214172,0.054337240755558014,0.18502458930015564,0.04571877419948578,0.11011940240859985,0.13251715898513794,0.05358152464032173,0.08626961708068848,0.40241703391075134,0.08950378000736237,0.0810142531991005,0.056598514318466187,0.05491696670651436,0.0500713512301445,0.24020346999168396,0.08542362600564957,0.04906191676855087,0.09409385174512863,0.11685787886381149,0.10234305262565613,0.04443781077861786,0.1594778597354889,0.1819877326488495,0.05499632656574249,0.20982125401496887,0.03182082623243332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,80,2.6666666666666665,1.0,589.6217041015625,779.0333251953125,337.13702392578125,436.6627197265625,0.1358984261751175,0.1235932782292366,0.06280975043773651,0.5179952383041382,0.14543862640857697,0.11607535183429718,0.10912350565195084,0.22474101185798645,0.09444672614336014,0.17307820916175842,0.14945654571056366,0.05938651040196419,0.21985018253326416,0.1385781317949295,0.18257586658000946,0.04115449637174606,0.09870492666959763,0.12280784547328949,0.11722780764102936,0.137900248169899,0.12837007641792297,0.1462155133485794,0.07925886660814285,0.055740199983119965,0.08143824338912964,0.037801120430231094,0.42021745443344116,0.10727234929800034,0.03459472581744194,0.07798077166080475,0.3203006386756897,0.5666808485984802,0.21554502844810486,0.04920293390750885,0.10594286024570465,0.14042648673057556,0.11325680464506149,0.08550145477056503,0.04638542979955673,0.06333678215742111,0.26542550325393677,0.052466582506895065,0.03311212733387947,0.0747184082865715,0.08034107089042664,0.04649786278605461,0.0675431489944458,0.14178963005542755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,90,3.0,0.9999997615814209,565.113037109375,741.1679077148438,346.08697509765625,443.62225341796875,0.13190864026546478,0.12302030622959137,0.0699588730931282,0.4067637622356415,0.12835882604122162,0.11415920406579971,0.08986739069223404,0.25443342328071594,0.15598975121974945,0.2661837935447693,0.21604126691818237,0.08416373282670975,0.2769383490085602,0.18974831700325012,0.20409101247787476,0.04444729909300804,0.10279729962348938,0.16518491506576538,0.15530052781105042,0.1409710943698883,0.17529988288879395,0.0966111496090889,0.09057660400867462,0.0632367953658104,0.09145904332399368,0.04490494355559349,0.2682114243507385,0.0840093269944191,0.04268650338053703,0.05560874193906784,0.3417496085166931,0.43291687965393066,0.21157315373420715,0.05581684038043022,0.10549483448266983,0.12475427240133286,0.11681564897298813,0.08844645321369171,0.054641060531139374,0.08373356610536575,0.2576415240764618,0.0626654252409935,0.0446806475520134,0.06210014596581459,0.0592917837202549,0.05682828277349472,0.10058759897947311,0.09509424865245819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
